symbol,bias,skip_reason,final_score,volar,volar_norm,fo_sentiment,fo_score,pcr,delivery_pct_avg,delivery_score,candle,candle_score,last_close,avg_vol_20,price_ok,avg_vol_ok
GODFRYPHLP,Watchlist,,-0.007020000000000059,0.012046718143679648,-0.0040000000000000036,NA,0.0,,34.477999999999994,-0.034800000000000386,Neutral,0.0,3077.699951171875,488895.15,True,True
INDIAMART,Skip,avgVol20<200000.0 or NaN (avg_vol_20=91457.0),-0.00839999999999999,-0.033875398724252104,-0.352,NA,0.0,,64.666,1.0,Neutral,0.0,2457.89990234375,91457.0,True,False
BIOCON,Watchlist,,-0.009087500000000026,-0.027285101835420905,-0.28800000000000003,Neutral,-0.08424999999999999,0.663,53.16400000000001,1.0,Neutral,0.0,372.1000061035156,2273287.65,True,True
METROPOLIS,Skip,avgVol20<200000.0 or NaN (avg_vol_20=101722.2),-0.013800000000000007,-0.035116527560360995,-0.364,NA,0.0,,64.168,1.0,Neutral,0.0,1970.4000244140625,101722.2,True,False
NCC,Watchlist,,-0.015825000000000006,0.005008883549879111,-0.07199999999999995,Neutral,-0.0615,0.754,38.809999999999995,0.2539999999999998,Neutral,0.0,212.3699951171875,1827580.85,True,True
VGUARD,Watchlist,,-0.01588000000000006,-0.028168707484760414,-0.31200000000000006,NA,0.0,,47.452,0.8301333333333332,Neutral,0.0,362.25,412102.2,True,True
GRASIM,Watchlist,,-0.016674999999999995,0.058245756100126854,0.31600000000000006,Bearish,-0.8825000000000001,0.67,51.974000000000004,1.0,Neutral,0.0,2891.699951171875,471744.25,True,True
MGL,Watchlist,,-0.017099999999999962,-0.05000699016349682,-0.46799999999999997,NA,0.0,,49.35,0.9566666666666668,Bullish,1.0,1276.9000244140625,255732.65,True,True
PIIND,Watchlist,,-0.018712499999999993,-0.20360922705985982,-0.96,Bullish,0.7522500000000001,0.809,58.524,1.0,Neutral,0.0,3577.39990234375,208480.35,True,True
BIKAJI,Skip,avgVol20<200000.0 or NaN (avg_vol_20=145568.55),-0.02060000000000002,-0.02097442899081475,-0.268,NA,0.0,,56.29600000000001,1.0,Bearish,-1.0,730.5999755859375,145568.55,True,False
AAVAS,Skip,avgVol20<200000.0 or NaN (avg_vol_20=93965.2),-0.022800000000000015,-0.03752114859390232,-0.384,NA,0.0,,59.28399999999999,1.0,Neutral,0.0,1650.0,93965.2,True,False
TORNTPHARM,Watchlist,,-0.023600000000000038,-0.0281627994532441,-0.30800000000000005,Neutral,-0.1,0.551,62.17199999999999,1.0,Neutral,0.0,3560.10009765625,203855.95,True,True
GODREJPROP,Watchlist,,-0.024342499999999975,0.08325142852943655,0.488,Bearish,-0.88075,0.677,46.432,0.7621333333333336,Bearish,-1.0,2288.0,605106.8,True,True
KIMS,Watchlist,,-0.02460000000000001,-0.03828915720141909,-0.388,NA,0.0,,51.970000000000006,1.0,Neutral,0.0,721.0499877929688,338900.6,True,True
COALINDIA,Watchlist,,-0.026325000000000057,0.06833020784094652,0.3799999999999999,Bearish,-0.8495,0.802,58.519999999999996,1.0,Bearish,-1.0,388.6499938964844,6987810.6,True,True
JINDALSTEL,Watchlist,,-0.026452499999999907,0.08858966397658735,0.54,Bearish,-0.7917500000000001,1.033,35.766000000000005,0.05106666666666704,Neutral,0.0,1066.800048828125,1803222.85,True,True
AUROPHARMA,Watchlist,,-0.028887499999999983,0.04838918945466666,0.256,Bearish,-0.84025,0.839,52.646,1.0,Neutral,0.0,1138.9000244140625,1299425.7,True,True
ITCHOTELS,Watchlist,,-0.03220000000000002,-0.058059522252277375,-0.516,NA,0.0,,60.156000000000006,1.0,Bullish,1.0,216.8800048828125,3064316.25,True,True
ABB,Watchlist,,-0.03233749999999999,0.04483449483345456,0.24,Bearish,-0.82525,0.899,49.85,0.99,Neutral,0.0,5220.0,231564.05,True,True
GLAND,Skip,avgVol20<200000.0 or NaN (avg_vol_20=105374.55),-0.03360000000000002,-0.043383293942100866,-0.40800000000000003,NA,0.0,,63.13199999999999,1.0,Neutral,0.0,1928.9000244140625,105374.55,True,False
HOMEFIRST,Skip,avgVol20<200000.0 or NaN (avg_vol_20=168870.9),-0.035400000000000015,-0.043433038385775405,-0.41200000000000003,NA,0.0,,54.03000000000001,1.0,Neutral,0.0,1195.0999755859375,168870.9,True,False
APARINDS,Skip,avgVol20<200000.0 or NaN (avg_vol_20=118248.7),-0.03738000000000004,-0.027772974329697508,-0.30000000000000004,NA,0.0,,44.762,0.6508,Neutral,0.0,8671.0,118248.7,True,False
LUPIN,Watchlist,,-0.037612499999999965,0.05006597479369062,0.272,Bearish,-0.88575,0.657,59.660000000000004,1.0,Neutral,0.0,1963.5,761566.5,True,True
PRESTIGE,Watchlist,,-0.04040000000000006,0.06929609612796503,0.3879999999999999,Bearish,-0.9,0.483,56.462,1.0,Bearish,-1.0,1744.699951171875,835144.15,True,True
LTTS,Skip,avgVol20<200000.0 or NaN (avg_vol_20=51551.25),-0.04080000000000003,-0.04442728908115544,-0.42400000000000004,NA,0.0,,54.408,1.0,Neutral,0.0,4118.7998046875,51551.25,True,False
RPOWER,Skip,price<100 or NaN (last_close=46.41999816894531),-0.04369999999999998,-0.013741774517753248,-0.22399999999999998,NA,0.0,,40.71,0.3806666666666667,Neutral,0.0,46.41999816894531,30863728.25,False,True
ONESOURCE,Skip,avgVol20<200000.0 or NaN (avg_vol_20=101643.2),-0.04440000000000002,-0.04559696674568272,-0.43200000000000005,NA,0.0,,54.52,1.0,Neutral,0.0,1854.0999755859375,101643.2,True,False
AMBER,Watchlist,,-0.044515,0.007416471287343325,-0.052000000000000046,Neutral,-0.08049999999999999,0.678,35.706,0.04706666666666681,Neutral,0.0,8036.5,212085.45,True,True
NH,Watchlist,,-0.04620000000000005,-0.045851334281138204,-0.43600000000000005,NA,0.0,,61.614,1.0,Neutral,0.0,1757.4000244140625,335410.85,True,True
SUNPHARMA,Watchlist,,-0.047575000000000006,0.0470792713075633,0.252,Bearish,-0.8885000000000001,0.646,60.984,1.0,Neutral,0.0,1690.699951171875,1900506.0,True,True
GUJGASLTD,Watchlist,,-0.04799999999999999,-0.046100803601995165,-0.43999999999999995,NA,0.0,,58.508,1.0,Neutral,0.0,407.3999938964844,317330.3,True,True
FORCEMOT,Skip,avgVol20<200000.0 or NaN (avg_vol_20=89928.9),-0.052859999999999976,0.019761119210962345,0.06000000000000005,NA,0.0,,27.014,-0.5324,Neutral,0.0,17654.0,89928.9,True,False
JBCHEPHARM,Skip,avgVol20<200000.0 or NaN (avg_vol_20=145560.15),-0.0566,-0.03385996678374015,-0.348,NA,0.0,,69.584,1.0,Bearish,-1.0,1682.300048828125,145560.15,True,False
HAL,Watchlist,,-0.05661249999999998,0.04462262721213972,0.236,Bearish,-0.89375,0.625,53.672000000000004,1.0,Neutral,0.0,4679.7998046875,844841.15,True,True
UTIAMC,Watchlist,,-0.05879999999999999,-0.04999662359099555,-0.46399999999999997,NA,0.0,,54.21999999999999,1.0,Neutral,0.0,1247.5999755859375,250642.6,True,True
VENTIVE,Skip,avgVol20<200000.0 or NaN (avg_vol_20=81611.2),-0.06200000000000001,-0.03461871629913147,-0.36,NA,0.0,,61.21600000000001,1.0,Bearish,-1.0,738.9000244140625,81611.2,True,False
CYIENT,Watchlist,,-0.06228750000000002,-0.040269218113037374,-0.4,Neutral,-0.09225,0.631,61.88399999999999,1.0,Neutral,0.0,1162.5,533479.4,True,True
3MINDIA,Skip,avgVol20<200000.0 or NaN (avg_vol_20=2554.35),-0.06240000000000001,-0.051061072949357016,-0.472,NA,0.0,,59.970000000000006,1.0,Neutral,0.0,29560.0,2554.35,True,False
MCX,Watchlist,,-0.06253999999999998,0.11711086323815821,0.6719999999999999,Bearish,-0.8700000000000001,0.72,28.956,-0.40293333333333337,Neutral,0.0,9243.5,650668.0,True,True
APOLLOHOSP,Watchlist,,-0.06379999999999998,0.062028737742469066,0.3360000000000001,Bearish,-0.9,0.541,63.188,1.0,Bearish,-1.0,7681.0,306150.95,True,True
RAILTEL,Watchlist,,-0.06442,-0.0008024735606687487,-0.11199999999999999,NA,0.0,,33.598,-0.0934666666666667,Neutral,0.0,368.1000061035156,882183.6,True,True
JSWENERGY,Watchlist,,-0.06597999999999998,-0.02374127892498014,-0.276,Neutral,-0.1,0.423,44.322,0.6214666666666668,Neutral,0.0,527.4500122070312,2427305.75,True,True
KEI,Watchlist,,-0.06600000000000003,0.041982848998256855,0.21999999999999997,Bearish,-0.9,0.425,51.364,1.0,Neutral,0.0,4032.0,341352.5,True,True
BAJAJHFL,Watchlist,,-0.07140000000000002,-0.05412250761690381,-0.492,NA,0.0,,56.688,1.0,Neutral,0.0,110.20999908447266,3881032.0,True,True
FINPIPE,Watchlist,,-0.07320000000000002,-0.054313332179718815,-0.496,NA,0.0,,56.35,1.0,Neutral,0.0,188.00999450683594,491189.1,True,True
TIINDIA,Watchlist,,-0.07476250000000004,0.036924339389418484,0.18399999999999994,Bearish,-0.87875,0.685,68.674,1.0,Neutral,0.0,3023.0,236041.1,True,True
KSB,Skip,avgVol20<200000.0 or NaN (avg_vol_20=59458.15),-0.07500000000000001,-0.055250526504575334,-0.5,NA,0.0,,57.946000000000005,1.0,Neutral,0.0,790.6500244140625,59458.15,True,False
DIVISLAB,Watchlist,,-0.07500000000000004,0.03885216965727626,0.19999999999999996,Bearish,-0.9,0.595,51.962,1.0,Neutral,0.0,6738.0,501131.45,True,True
INDUSTOWER,Watchlist,,-0.0767725,0.05008486816187217,0.276,Bearish,-0.89775,0.609,46.324,0.7549333333333332,Neutral,0.0,363.6000061035156,7360341.2,True,True
ADANIPORTS,Watchlist,,-0.07743499999999995,0.060994602217367765,0.3320000000000001,Bearish,-0.8885000000000001,0.646,43.414,0.5609333333333335,Neutral,0.0,1451.5,2230627.8,True,True
KPITTECH,Watchlist,,-0.07901750000000003,-0.03679531324501304,-0.376,Neutral,-0.05124999999999999,0.795,45.812,0.7207999999999999,Neutral,0.0,1166.699951171875,649870.45,True,True
LODHA,Watchlist,,-0.08107750000000005,-0.04630569580122899,-0.44399999999999995,Neutral,-0.07924999999999999,0.683,49.645999999999994,0.9763999999999995,Neutral,0.0,1197.9000244140625,1581338.65,True,True
ATGL,Watchlist,,-0.08375999999999997,0.02124016759949244,0.07600000000000007,NA,0.0,,28.204,-0.4530666666666666,Bearish,-1.0,631.5999755859375,1146031.95,True,True
JSWINFRA,Watchlist,,-0.08400000000000002,-0.058626567915431416,-0.52,NA,0.0,,65.93800000000002,1.0,Neutral,0.0,289.8500061035156,1294819.85,True,True
IFCI,Skip,price<100 or NaN (last_close=57.95000076293945),-0.08417999999999995,0.005435722578994494,-0.06799999999999995,NA,0.0,,29.642000000000003,-0.35719999999999985,Neutral,0.0,57.95000076293945,9285699.65,False,True
RITES,Watchlist,,-0.08463999999999999,-0.05799635926751198,-0.508,NA,0.0,,49.396,0.9597333333333333,Neutral,0.0,245.47999572753906,383314.25,True,True
ASIANPAINT,Watchlist,,-0.08542500000000006,0.03504114869537507,0.16399999999999992,Bearish,-0.8835000000000001,0.666,60.9,1.0,Neutral,0.0,2510.800048828125,785744.3,True,True
JUBLPHARMA,Skip,avgVol20<200000.0 or NaN (avg_vol_20=164654.3),-0.08720000000000004,-0.043566914938640934,-0.41600000000000004,NA,0.0,,57.188,1.0,Bearish,-1.0,1101.0,164654.3,True,False
GMRAIRPORT,Skip,price<100 or NaN (last_close=93.97000122070312),-0.08760000000000004,0.03545068302553434,0.17199999999999993,Bearish,-0.9,0.345,53.242000000000004,1.0,Neutral,0.0,93.97000122070312,10111646.2,False,True
LICHSGFIN,Watchlist,,-0.08841249999999998,-0.04842305181201111,-0.45999999999999996,Neutral,-0.08975,0.641,51.355999999999995,1.0,Neutral,0.0,570.9500122070312,1418170.65,True,True
BERGEPAINT,Watchlist,,-0.08940000000000003,-0.06126426581999755,-0.532,NA,0.0,,53.706,1.0,Neutral,0.0,542.0999755859375,366888.0,True,True
EMCURE,Skip,avgVol20<200000.0 or NaN (avg_vol_20=120516.15),-0.09120000000000003,-0.06227374636623679,-0.536,NA,0.0,,72.168,1.0,Neutral,0.0,1318.9000244140625,120516.15,True,False
ENGINERSIN,Watchlist,,-0.09404000000000003,-0.046724361596300786,-0.44799999999999995,NA,0.0,,45.75599999999999,0.7170666666666663,Neutral,0.0,202.17999267578125,1409652.9,True,True
HONAUT,Skip,avgVol20<200000.0 or NaN (avg_vol_20=3980.3),-0.09480000000000002,-0.0643688083765807,-0.544,NA,0.0,,64.454,1.0,Neutral,0.0,36495.0,3980.3,True,False
NUVOCO,Watchlist,,-0.0972,-0.03959007905678962,-0.392,NA,0.0,,47.92,0.8613333333333335,Bearish,-1.0,414.6499938964844,227989.55,True,True
SJVN,Skip,price<100 or NaN (last_close=88.02999877929688),-0.10020000000000004,-0.06692855743212059,-0.556,NA,0.0,,51.46,1.0,Neutral,0.0,88.02999877929688,2315630.7,False,True
SRF,Watchlist,,-0.101,-0.051797520468093446,-0.48,Neutral,-0.1,0.561,55.382000000000005,1.0,Neutral,0.0,2930.5,462175.3,True,True
TECHNOE,Skip,avgVol20<200000.0 or NaN (avg_vol_20=157901.95),-0.10200000000000006,-0.06932179635905573,-0.56,NA,0.0,,52.7,1.0,Neutral,0.0,1319.0999755859375,157901.95,True,False
ICICIPRULI,Watchlist,,-0.10443749999999999,-0.06067020113311576,-0.524,Neutral,-0.05324999999999999,0.787,68.438,1.0,Neutral,0.0,591.1500244140625,1604014.05,True,True
DEEPAKFERT,Watchlist,,-0.10481999999999994,-0.03278660660204978,-0.344,NA,0.0,,39.998000000000005,0.3332000000000004,Neutral,0.0,1491.5999755859375,273335.9,True,True
JWL,Watchlist,,-0.10654000000000002,-0.057262826857813975,-0.504,NA,0.0,,47.025999999999996,0.8017333333333332,Neutral,0.0,322.6499938964844,564164.15,True,True
RKFORGE,Watchlist,,-0.10740000000000002,-0.07160425206990517,-0.5720000000000001,NA,0.0,,60.116,1.0,Neutral,0.0,543.0,430918.35,True,True
360ONE,Watchlist,,-0.10740000000000008,0.02671600417484967,0.1279999999999999,Bearish,-0.9,0.505,54.696000000000005,1.0,Neutral,0.0,1080.699951171875,853281.25,True,True
SIEMENS,Watchlist,,-0.10852000000000006,0.039354448639751335,0.20399999999999996,Bearish,-0.9,0.533,46.467999999999996,0.7645333333333331,Neutral,0.0,3096.300048828125,249766.45,True,True
NTPC,Watchlist,,-0.11099999999999996,0.025284016103211498,0.1200000000000001,Bearish,-0.9,0.513,60.504,1.0,Neutral,0.0,336.95001220703125,9125880.25,True,True
CCL,Skip,avgVol20<200000.0 or NaN (avg_vol_20=83982.75),-0.11280000000000004,-0.07283638706071018,-0.5840000000000001,NA,0.0,,55.888,1.0,Neutral,0.0,859.75,83982.75,True,False
HUDCO,Watchlist,,-0.11428,0.07739607131310228,0.45199999999999996,Bearish,-0.9,0.543,34.732,-0.017866666666666697,Neutral,0.0,237.0,3422262.35,True,True
CRISIL,Skip,avgVol20<200000.0 or NaN (avg_vol_20=46206.3),-0.11460000000000006,-0.07441584891585837,-0.5880000000000001,NA,0.0,,66.202,1.0,Neutral,0.0,4929.2001953125,46206.3,True,False
RECLTD,Watchlist,,-0.11829999999999999,-0.06505280581555176,-0.548,Neutral,-0.062,0.752,57.455999999999996,1.0,Neutral,0.0,374.8500061035156,5639332.9,True,True
SAREGAMA,Skip,avgVol20<200000.0 or NaN (avg_vol_20=186258.95),-0.1196,-0.05357834021682586,-0.488,NA,0.0,,51.742,1.0,Bearish,-1.0,454.8999938964844,186258.95,True,False
HDFCAMC,Watchlist,,-0.11979999999999999,-0.061202032544159006,-0.528,Neutral,-0.092,0.632,61.322,1.0,Neutral,0.0,5379.0,582364.25,True,True
NMDC,Skip,price<100 or NaN (last_close=75.79000091552734),-0.12017249999999996,0.06281244006777097,0.3520000000000001,Bearish,-0.89775,0.609,38.564,0.23760000000000003,Neutral,0.0,75.79000091552734,16790894.25,False,True
NBCC,Watchlist,,-0.12118000000000002,0.05242581301434116,0.28800000000000003,Bearish,-0.9,0.562,41.422,0.42813333333333303,Neutral,0.0,117.41000366210938,8697946.75,True,True
ZYDUSLIFE,Watchlist,,-0.12132499999999993,0.019917038980971625,0.06400000000000006,Bearish,-0.8575,0.77,54.778000000000006,1.0,Neutral,0.0,974.4500122070312,774524.4,True,True
TEJASNET,Watchlist,,-0.12209999999999996,-0.07111398768353762,-0.5680000000000001,NA,0.0,,48.35000000000001,0.8900000000000006,Neutral,0.0,533.5,729088.9,True,True
AARTIIND,Watchlist,,-0.12247999999999995,-0.051655848329592066,-0.476,NA,0.0,,44.172000000000004,0.611466666666667,Neutral,0.0,379.95001220703125,374254.0,True,True
ABREL,Watchlist,,-0.12484000000000002,-0.02377564071281174,-0.28,NA,0.0,,35.116,0.00773333333333337,Neutral,0.0,1876.699951171875,341174.4,True,True
ZFCVINDIA,Skip,avgVol20<200000.0 or NaN (avg_vol_20=9765.55),-0.12539999999999998,-0.07809045306085838,-0.612,NA,0.0,,56.626,1.0,Neutral,0.0,12424.0,9765.55,True,False
JPPOWER,Skip,price<100 or NaN (last_close=18.020000457763672),-0.1262400000000001,-0.06686698925194036,-0.552,NA,0.0,,47.215999999999994,0.8143999999999996,Neutral,0.0,18.020000457763672,23862867.1,False,True
RCF,Watchlist,,-0.12644000000000005,-0.0058372350664446975,-0.16400000000000003,NA,0.0,,34.736,-0.01760000000000017,Bearish,-1.0,149.27999877929688,1134714.75,True,True
IRCON,Watchlist,,-0.1273200000000001,-0.0404195484235331,-0.404,NA,0.0,,40.44799999999999,0.3631999999999995,Neutral,0.0,169.6199951171875,2323306.9,True,True
JKCEMENT,Skip,avgVol20<200000.0 or NaN (avg_vol_20=90412.7),-0.12900000000000003,-0.0806069610048043,-0.62,NA,0.0,,69.194,1.0,Neutral,0.0,6214.0,90412.7,True,False
DEEPAKNTR,Skip,avgVol20<200000.0 or NaN (avg_vol_20=105512.5),-0.1308,-0.0809241573237622,-0.624,NA,0.0,,56.878,1.0,Neutral,0.0,1728.4000244140625,105512.5,True,False
BATAINDIA,Watchlist,,-0.13260000000000002,-0.08182017781121172,-0.628,NA,0.0,,51.605999999999995,1.0,Neutral,0.0,1070.5999755859375,269830.8,True,True
HFCL,Skip,price<100 or NaN (last_close=73.51000213623047),-0.13434000000000001,-0.016779800565111896,-0.244,Neutral,-0.1,0.567,36.046,0.0697333333333332,Neutral,0.0,73.51000213623047,13272677.9,False,True
CERA,Skip,avgVol20<200000.0 or NaN (avg_vol_20=11437.5),-0.1344,-0.08382879311864853,-0.632,NA,0.0,,59.85,1.0,Neutral,0.0,6226.5,11437.5,True,False
IGL,Watchlist,,-0.1369750000000001,0.03235725879949392,0.1519999999999999,Bearish,-0.8785000000000001,0.686,45.209999999999994,0.6806666666666663,Neutral,0.0,211.94000244140625,3161946.55,True,True
NHPC,Skip,price<100 or NaN (last_close=84.83999633789062),-0.14159999999999998,0.01826710507592307,0.052000000000000046,Bearish,-0.9,0.524,50.738,1.0,Neutral,0.0,84.83999633789062,12123918.75,False,True
ADANIGREEN,Watchlist,,-0.141945,0.09251853503180654,0.548,Bearish,-0.8835000000000001,0.666,27.068000000000005,-0.5287999999999997,Neutral,0.0,1140.0,4112707.1,True,True
TTML,Skip,price<100 or NaN (last_close=54.58000183105469),-0.14520000000000002,-0.0872910998891798,-0.656,NA,0.0,,54.565999999999995,1.0,Neutral,0.0,54.58000183105469,1481871.35,False,True
JYOTHYLAB,Watchlist,,-0.147,-0.08736138816808144,-0.6599999999999999,NA,0.0,,55.88199999999999,1.0,Neutral,0.0,314.5,279774.65,True,True
ITC,Watchlist,,-0.147,0.01659178580247745,0.040000000000000036,Bearish,-0.9,0.546,57.072,1.0,Neutral,0.0,420.3500061035156,14377002.7,True,True
UPL,Watchlist,,-0.147025,0.01526126286496278,0.02400000000000002,Bearish,-0.8795000000000001,0.682,56.965999999999994,1.0,Neutral,0.0,720.0999755859375,1792323.5,True,True
KFINTECH,Watchlist,,-0.14960000000000007,-0.019557408482704264,-0.26,Neutral,-0.1,0.427,35.239999999999995,0.01599999999999957,Neutral,0.0,1098.0999755859375,1321195.1,True,True
ALOKINDS,Skip,price<100 or NaN (last_close=17.420000076293945),-0.15059999999999998,-0.09093656264667173,-0.6679999999999999,NA,0.0,,52.16799999999999,1.0,Neutral,0.0,17.420000076293945,4677829.5,False,True
JUBLINGREA,Watchlist,,-0.1516,-0.0756137897547418,-0.608,NA,0.0,,47.2,0.8133333333333335,Neutral,0.0,689.9500122070312,698355.2,True,True
PCBL,Watchlist,,-0.15419999999999998,-0.0920432376748619,-0.6759999999999999,NA,0.0,,50.519999999999996,1.0,Neutral,0.0,362.1000061035156,650282.05,True,True
TRITURBINE,Watchlist,,-0.156,-0.09397196641371987,-0.6799999999999999,NA,0.0,,50.071999999999996,1.0,Neutral,0.0,535.2999877929688,323327.9,True,True
COFORGE,Watchlist,,-0.1596,0.014615871231548911,0.01200000000000001,Bearish,-0.9,0.479,58.36199999999999,1.0,Neutral,0.0,1778.0999755859375,1662551.2,True,True
VBL,Watchlist,,-0.16076000000000004,-0.07066203683313341,-0.5640000000000001,Neutral,-0.1,0.514,47.803999999999995,0.8535999999999997,Neutral,0.0,469.6499938964844,6988743.2,True,True
APTUS,Watchlist,,-0.16319999999999998,-0.09708223374485211,-0.696,NA,0.0,,56.303999999999995,1.0,Neutral,0.0,317.6000061035156,1149928.3,True,True
BLUEJET,Watchlist,,-0.16360000000000002,-0.12839937286773248,-0.808,NA,0.0,,56.33200000000001,1.0,Bullish,1.0,656.4000244140625,319113.6,True,True
APLLTD,Skip,avgVol20<200000.0 or NaN (avg_vol_20=66464.4),-0.16679999999999998,-0.09823789866303732,-0.704,NA,0.0,,54.79599999999999,1.0,Neutral,0.0,897.4000244140625,66464.4,True,False
CAMS,Watchlist,,-0.1690175,0.04339283952978135,0.22799999999999998,Bearish,-0.8692500000000001,0.723,38.262,0.2174666666666667,Neutral,0.0,3941.300048828125,400899.95,True,True
DLF,Watchlist,,-0.17362500000000003,-0.06248135390022206,-0.54,Neutral,-0.0635,0.746,44.160000000000004,0.6106666666666669,Neutral,0.0,756.25,2193345.75,True,True
CHAMBLFERT,Watchlist,,-0.17524,-0.09718681439400335,-0.7,NA,0.0,,48.976,0.9317333333333333,Neutral,0.0,480.8500061035156,666344.85,True,True
BASF,Skip,avgVol20<200000.0 or NaN (avg_vol_20=10569.0),-0.17579999999999998,-0.10237202085139148,-0.724,NA,0.0,,60.480000000000004,1.0,Neutral,0.0,4412.0,10569.0,True,False
GRSE,Watchlist,,-0.17628,-0.016839174103331984,-0.248,NA,0.0,,28.532,-0.4312,Neutral,0.0,2556.10009765625,841431.1,True,True
AKUMS,Skip,avgVol20<200000.0 or NaN (avg_vol_20=117241.35),-0.1812,-0.10819018057429748,-0.736,NA,0.0,,52.818,1.0,Neutral,0.0,460.75,117241.35,True,False
ELGIEQUIP,Watchlist,,-0.18300000000000002,-0.10837478744127081,-0.74,NA,0.0,,53.83,1.0,Neutral,0.0,497.3999938964844,346482.4,True,True
IDEA,Skip,price<100 or NaN (last_close=8.729999542236328),-0.18419999999999995,0.10836770718477068,0.6240000000000001,Bearish,-0.9,0.52,17.682,-1.0,Neutral,0.0,8.729999542236328,512848339.4,False,True
RHIM,Watchlist,,-0.18442,-0.0746566229708554,-0.596,NA,0.0,,43.378,0.5585333333333333,Neutral,0.0,476.79998779296875,2405201.65,True,True
